ip,port,tag
185.246.220.16,8081,malware/aurora
194.87.31.137,777,malware/aurora
2.232.150.231,8081,malware/aurora
217.195.155.154,8081,malware/aurora
37.220.87.13,8081,malware/aurora
45.15.156.130,8081,malware/aurora
45.15.156.135,8081,malware/aurora
45.15.156.184,8081,malware/aurora
45.15.156.59,8081,malware/aurora
45.15.156.67,8081,malware/aurora
45.15.156.70,8081,malware/aurora
45.86.86.197,8081,malware/aurora
49.12.190.58,8081,malware/aurora
5.199.169.19,8081,malware/aurora
65.108.225.214,8081,malware/aurora
77.73.133.57,8081,malware/aurora
77.73.134.55,9865,malware/aurora
78.47.222.65,8081,malware/aurora
89.107.10.180,8081,malware/aurora
195.123.218.52,8081,malware/aurora
79.137.133.225,8081,malware/aurora
45.15.156.210,8081,malware/aurora
45.15.156.242,8081,malware/aurora
95.217.235.8,8081,malware/aurora
85.209.135.29,8081,malware/aurora
82.115.223.77,8081,malware/aurora
185.106.93.135,8081,malware/aurora
107.182.129.73,8081,malware/aurora
109.172.45.197,8081,malware/aurora
135.181.107.76,8081,malware/aurora
145.239.202.13,8081,malware/aurora
157.90.232.2,8081,malware/aurora
157.90.241.140,8081,malware/aurora
159.69.80.167,8081,malware/aurora
163.172.13.53,8081,malware/aurora
167.235.134.202,8081,malware/aurora
167.235.147.73,8081,malware/aurora
167.235.18.89,8081,malware/aurora
167.235.60.69,8081,malware/aurora
176.124.201.212,8081,malware/aurora
176.124.210.153,8081,malware/aurora
176.124.214.54,8081,malware/aurora
185.106.93.132,8081,malware/aurora
185.106.93.193,8081,malware/aurora
185.106.93.199,8081,malware/aurora
185.106.93.203,8081,malware/aurora
185.106.93.247,8081,malware/aurora
185.181.10.117,8081,malware/aurora
185.219.220.239,8081,malware/aurora
185.219.80.224,8081,malware/aurora
185.62.56.10,8081,malware/aurora
193.188.23.177,8081,malware/aurora
193.233.20.134,8081,malware/aurora
193.29.62.24,8081,malware/aurora
195.123.217.108,8081,malware/aurora
199.247.24.79,8081,malware/aurora
212.113.106.47,8081,malware/aurora
212.162.152.199,8081,malware/aurora
212.192.31.29,8081,malware/aurora
213.166.71.21,8081,malware/aurora
45.128.234.60,8081,malware/aurora
45.132.106.77,8081,malware/aurora
45.144.31.252,8081,malware/aurora
45.15.156.147,8081,malware/aurora
45.15.156.151,8081,malware/aurora
45.15.156.153,8081,malware/aurora
45.15.156.172,8081,malware/aurora
45.15.156.175,8081,malware/aurora
45.15.156.182,8081,malware/aurora
45.15.156.187,8081,malware/aurora
45.15.156.206,8081,malware/aurora
45.15.156.209,8081,malware/aurora
45.15.156.219,8081,malware/aurora
45.15.156.220,8081,malware/aurora
45.15.156.221,8081,malware/aurora
45.15.156.224,8081,malware/aurora
45.15.156.234,8081,malware/aurora
45.15.156.246,8081,malware/aurora
45.15.156.249,8081,malware/aurora
45.15.156.250,8081,malware/aurora
45.15.156.54,8081,malware/aurora
45.15.156.7,8081,malware/aurora
45.15.156.86,8081,malware/aurora
45.15.157.130,8081,malware/aurora
45.151.144.19,8081,malware/aurora
45.61.139.86,8081,malware/aurora
45.84.1.87,8081,malware/aurora
45.9.74.11,8081,malware/aurora
45.9.74.87,8081,malware/aurora
46.105.147.137,8081,malware/aurora
49.12.203.54,8081,malware/aurora
5.34.180.208,8081,malware/aurora
5.75.144.249,8081,malware/aurora
5.75.175.231,8081,malware/aurora
65.109.216.5,8081,malware/aurora
77.83.173.136,8081,malware/aurora
77.91.124.12,8081,malware/aurora
77.91.68.46,8081,malware/aurora
77.91.77.67,8081,malware/aurora
79.20.32.223,8081,malware/aurora
82.115.223.135,8081,malware/aurora
82.115.223.51,8081,malware/aurora
82.115.223.64,8081,malware/aurora
85.192.63.77,8081,malware/aurora
87.251.77.225,8081,malware/aurora
89.22.227.50,8081,malware/aurora
89.22.237.237,8081,malware/aurora
89.23.97.58,8081,malware/aurora
94.130.27.94,8081,malware/aurora
94.142.138.100,8081,malware/aurora
94.142.138.14,8081,malware/aurora
94.142.138.18,8081,malware/aurora
94.142.138.22,8081,malware/aurora
94.142.138.23,8081,malware/aurora
94.142.138.29,8081,malware/aurora
94.142.138.32,8081,malware/aurora
94.142.138.34,8081,malware/aurora
94.142.138.36,8081,malware/aurora
94.142.138.38,8081,malware/aurora
94.142.138.4,8081,malware/aurora
94.142.138.50,8081,malware/aurora
94.142.138.60,8081,malware/aurora
94.142.138.64,8081,malware/aurora
94.142.138.6,8081,malware/aurora
94.142.138.73,8081,malware/aurora
94.142.138.88,8081,malware/aurora
94.142.138.94,8081,malware/aurora
95.215.108.15,8081,malware/aurora
95.217.152.9,8081,malware/aurora
95.217.193.56,8081,malware/aurora
212.87.204.93,8081,malware/aurora
5.75.171.250,8081,malware/aurora
77.91.77.163,8081,malware/aurora
77.91.85.73,8081,malware/aurora
81.161.229.227,8081,malware/aurora
94.142.138.111,8081,malware/aurora
94.142.138.29,456,malware/aurora
95.217.44.147,8081,malware/aurora
103.184.97.117,8081,malware/aurora
103.195.103.54,8081,malware/aurora
104.248.91.138,8081,malware/aurora
104.37.173.104,8081,malware/aurora
116.203.245.147,8081,malware/aurora
116.203.245.173,8081,malware/aurora
116.203.69.241,8081,malware/aurora
135.181.89.118,8081,malware/aurora
138.201.198.8,8081,malware/aurora
141.255.162.222,8081,malware/aurora
141.98.6.253,8081,malware/aurora
157.90.239.70,8081,malware/aurora
159.69.108.164,8081,malware/aurora
167.235.148.216,8081,malware/aurora
168.119.234.111,8081,malware/aurora
176.124.200.101,8081,malware/aurora
176.126.85.210,8081,malware/aurora
185.216.13.190,8081,malware/aurora
195.201.230.5,8081,malware/aurora
37.220.87.50,8081,malware/aurora
37.220.87.8,8081,malware/aurora
41.216.182.181,8081,malware/aurora
45.15.156.158,8081,malware/aurora
45.15.156.165,8081,malware/aurora
45.15.156.174,8081,malware/aurora
45.15.156.176,8081,malware/aurora
45.15.156.237,8081,malware/aurora
45.88.106.253,8081,malware/aurora
65.108.142.123,8081,malware/aurora
77.91.77.236,8081,malware/aurora
77.91.84.147,8081,malware/aurora
79.137.197.61,8081,malware/aurora
79.137.203.193,8081,malware/aurora
79.137.204.106,456,malware/aurora
79.137.204.106,8081,malware/aurora
79.137.205.173,8081,malware/aurora
82.115.223.34,8081,malware/aurora
82.115.223.9,8081,malware/aurora
84.54.50.28,8081,malware/aurora
89.208.142.245,8081,malware/aurora
91.107.231.13,8081,malware/aurora
92.119.231.161,8081,malware/aurora
94.131.112.108,8081,malware/aurora
94.131.112.184,8081,malware/aurora
94.142.138.112,8081,malware/aurora
94.142.138.132,8081,malware/aurora
94.142.138.137,8081,malware/aurora
94.142.138.144,8081,malware/aurora
94.142.138.147,8081,malware/aurora
94.142.138.151,8081,malware/aurora
94.142.138.164,8081,malware/aurora
94.142.138.176,8081,malware/aurora
94.142.138.185,8081,malware/aurora
94.142.138.236,8081,malware/aurora
94.142.138.30,8081,malware/aurora
94.142.138.71,35774,malware/aurora
94.142.138.71,8081,malware/aurora
94.142.138.84,8081,malware/aurora
94.142.138.93,8081,malware/aurora
94.142.138.95,8081,malware/aurora
95.140.158.196,8081,malware/aurora
95.216.154.91,8081,malware/aurora
94.142.138.218,4561,malware/aurora
104.248.91.138,12121,malware/aurora
104.248.91.138,456,malware/aurora
104.248.91.138,58010,malware/aurora
185.106.93.153,456,malware/aurora
185.106.93.153,8081,malware/aurora
199.127.62.3,8081,malware/aurora
65.109.157.119,8081,malware/aurora
65.109.26.115,8081,malware/aurora
89.208.103.78,8081,malware/aurora
94.130.176.65,8081,malware/aurora
94.142.138.165,8081,malware/aurora
94.142.138.166,8081,malware/aurora
94.142.138.173,8081,malware/aurora
94.142.138.218,8081,malware/aurora
94.142.138.25,8081,malware/aurora
185.106.93.237,56763,malware/aurora
185.106.93.237,6378,malware/aurora
185.106.93.237,21678,malware/aurora
185.106.93.237,26777,malware/aurora
185.106.93.237,44697,malware/aurora
185.106.93.237,15744,malware/aurora
185.106.93.237,17825,malware/aurora
185.106.93.237,24638,malware/aurora
185.106.93.237,25912,malware/aurora
185.106.93.237,30763,malware/aurora
103.195.103.54,443,malware/aurora
45.88.91.74,443,malware/aurora
88.119.165.37,8081,malware/aurora
146.190.108.105,7712,malware/aurotun
155.138.150.12,7712,malware/aurotun
198.251.84.107,7712,malware/aurotun
45.227.252.199,7712,malware/aurotun
46.4.119.125,7712,malware/aurotun
62.60.226.101,40101,malware/aurotun
62.60.226.101,40105,malware/aurotun
62.60.226.114,40101,malware/aurotun
116.202.224.89,7712,malware/aurotun
194.26.29.217,7712,malware/aurotun
83.217.208.77,7712,malware/aurotun
91.200.14.69,7712,malware/aurotun
45.227.252.251,34561,malware/aurotun
198.251.84.224,7172,malware/aurotun
109.120.137.128,7712,malware/aurotun
139.180.160.173,7712,malware/aurotun
144.172.117.158,7712,malware/aurotun
212.102.255.102,7712,malware/aurotun
79.133.51.100,7712,malware/aurotun
84.200.154.105,7712,malware/aurotun
84.200.17.240,7712,malware/aurotun
84.200.77.213,7712,malware/aurotun
150.241.116.6,42873,malware/aurotun
46.173.214.102,42873,malware/aurotun
103.199.18.145,30578,malware/autoit
188.209.49.98,7890,malware/autoit
188.209.49.98,8043,malware/autoit
192.169.69.25,47648,malware/autoit
186.192.119.176,2019,malware/autoit
191.242.22.37,2019,malware/autoit
185.60.219.41,27128,malware/autoit
192.166.218.230,6386,malware/autoit
94.73.34.195,1604,malware/autoit
165.227.31.192,22474,malware/autoit
185.244.31.24,2477,malware/autoit
212.7.208.151,2477,malware/autoit
141.255.145.148,81,malware/autoit
41.36.215.172,5000,malware/autoit
156.212.181.188,1742,malware/autoit
153.248.77.175,8080,malware/autoit
191.101.158.161,4664,malware/autoit
67.215.9.227,4902,malware/autoit
104.244.77.34,7079,malware/autoit
198.98.49.245,7079,malware/autoit
37.228.132.165,7079,malware/autoit
45.77.147.196,7079,malware/autoit
61.174.63.166,66,malware/autoit
85.62.90.165,4267,malware/autoit
83.38.68.205,1605,malware/autoit
173.46.85.177,39360,malware/autoit
185.247.228.96,39780,malware/autoit
178.124.140.139,1608,malware/autoit
49.150.137.47,1608,malware/autoit
185.145.45.243,9976,malware/autoit
67.214.175.69,9976,malware/autoit
156.206.170.247,1601,malware/autoit
192.3.138.58,1602,malware/autoit
41.43.225.108,1601,malware/autoit
41.43.225.108,1602,malware/autoit
41.43.225.108,1603,malware/autoit
82.205.15.96,6565,malware/autoit
82.205.15.96,6566,malware/autoit
193.188.22.233,60743,malware/autoit
192.169.69.26,3333,malware/autoit
176.84.231.83,5553,malware/autoit
81.61.79.44,5553,malware/autoit
88.13.144.181,5553,malware/autoit
45.146.165.91,8080,malware/autoit
45.139.236.76,228,malware/autoit
45.139.236.78,228,malware/autoit
139.60.161.69,8012,malware/autoit
139.60.161.69,8,malware/autoit
86.211.116.251,7708,malware/autoit
183.96.97.150,1115,malware/autoit
94.73.32.191,3183,malware/autoit
94.73.32.191,3184,malware/autoit
178.77.120.100,5938,malware/autoit
92.51.156.102,5938,malware/autoit
89.189.76.27,1177,malware/autoit
79.134.225.79,4321,malware/autoit
79.134.225.79,4190,malware/autoit
79.134.225.117,3073,malware/autoit
91.193.75.138,9510,malware/autoit
189.84.150.8,1337,malware/autoit
79.142.76.244,29769,malware/autoit
209.85.220.41,1604,malware/autoit
197.210.85.2,1476,malware/autoit
45.162.228.171,8404,malware/autoit
163.172.7.165,3360,malware/autoit
185.165.153.131,3360,malware/autoit
110.110.110.0,15100,malware/autoit
178.175.142.195,15100,malware/autoit
99.83.154.118,15100,malware/autoit
209.209.238.37,9000,malware/autoit
81.61.77.92,9898,malware/autoit
188.138.112.60,1521,malware/autoit
45.92.33.62,9000,malware/autoit
5.189.169.190,8080,malware/autoit
93.177.67.71,8080,malware/autoit
94.130.59.91,8000,malware/autoit
192.169.69.25,1992,malware/autoit
197.0.2.92,1888,malware/autoit
18.229.146.63,26885,malware/autoit
54.94.248.37,26885,malware/autoit
123.134.57.5,8181,malware/autoit
91.193.75.10,9829,malware/autoit
213.183.40.60,2033,malware/autoit
91.243.44.142,55333,malware/avast_ransomware
91.243.44.105,2357,malware/avast_ransomware
91.192.100.8,47583,malware/avemaria
185.140.53.17,2888,malware/avemaria
91.192.100.61,2580,malware/avemaria
185.162.131.97,222,malware/avemaria
145.239.202.109,1013,malware/avemaria
145.239.202.109,1018,malware/avemaria
95.168.191.77,1436,malware/avemaria
37.120.159.243,21204,malware/avemaria
79.134.225.39,2134,malware/avemaria
185.70.184.34,3367,malware/avemaria
185.165.153.12,1033,malware/avemaria
79.134.225.107,6703,malware/avemaria
94.237.114.17,59221,malware/avemaria
142.44.161.51,5371,malware/avemaria
185.165.153.46,83,malware/avemaria
173.254.223.68,5005,malware/avemaria
37.49.225.237,5009,malware/avemaria
79.134.225.21,2244,malware/avemaria
185.165.153.150,6703,malware/avemaria
185.222.202.74,1515,malware/avemaria
79.134.225.105,2404,malware/avemaria
79.134.225.89,3366,malware/avemaria
79.134.225.89,5200,malware/avemaria
75.127.5.164,4741,malware/avemaria
185.244.31.248,4741,malware/avemaria
41.111.120.82,5200,malware/avemaria
185.62.190.76,5200,malware/avemaria
194.5.98.28,1033,malware/avemaria
194.5.98.82,6093,malware/avemaria
51.77.254.184,2324,malware/avemaria
79.134.225.25,6558,malware/avemaria
192.169.69.25,4070,malware/avemaria
192.169.69.25,5399,malware/avemaria
45.61.49.107,5240,malware/avemaria
185.62.188.136,5200,malware/avemaria
79.134.225.106,1177,malware/avemaria
93.177.75.154,3151,malware/avemaria
170.130.31.104,1670,malware/avemaria
172.93.228.235,5880,malware/avemaria
192.69.169.25,5200,malware/avemaria
79.134.225.58,7555,malware/avemaria
91.193.75.181,3367,malware/avemaria
79.134.225.71,5437,malware/avemaria
129.56.70.249,8282,malware/avemaria
79.134.225.39,9090,malware/avemaria
185.247.228.208,2888,malware/avemaria
5.181.234.14,2888,malware/avemaria
79.134.225.71,84,malware/avemaria
79.134.225.71,5500,malware/avemaria
79.134.225.105,11896,malware/avemaria
193.161.193.99,47765,malware/avemaria
193.161.193.99,37648,malware/avemaria
193.161.193.99,45947,malware/avemaria
185.101.92.3,1690,malware/avemaria
185.140.53.95,5216,malware/avemaria
185.140.53.95,5200,malware/avemaria
91.193.75.66,2088,malware/avemaria
46.4.156.46,3008,malware/avemaria
213.152.161.5,45315,malware/avemaria
193.161.193.99,27190,malware/avemaria
193.161.193.99,2719,malware/avemaria
194.5.98.8,33033,malware/avemaria
185.140.53.232,5211,malware/avemaria
141.255.155.122,3008,malware/avemaria
79.134.225.103,5216,malware/avemaria
141.255.154.127,5200,malware/avemaria
141.255.147.80,5200,malware/avemaria
179.180.11.89,5061,malware/avemaria
179.180.11.89,6008,malware/avemaria
187.59.229.214,5200,malware/avemaria
177.133.237.246,5000,malware/avemaria
179.162.69.48,2020,malware/avemaria
191.35.36.143,2013,malware/avemaria
177.133.235.48,6606,malware/avemaria
177.133.235.48,8808,malware/avemaria
177.133.235.48,9830,malware/avemaria
191.250.235.230,83,malware/avemaria
191.250.235.230,200,malware/avemaria
191.32.188.158,83,malware/avemaria
191.32.188.158,200,malware/avemaria
191.32.188.158,6060,malware/avemaria
177.157.217.116,83,malware/avemaria
177.157.217.116,200,malware/avemaria
177.157.217.116,6060,malware/avemaria
179.183.44.100,83,malware/avemaria
179.183.44.100,200,malware/avemaria
179.183.44.100,6060,malware/avemaria
191.35.44.154,83,malware/avemaria
185.19.85.177,5552,malware/avemaria
108.61.178.121,5252,malware/avemaria
79.134.225.29,1960,malware/avemaria
45.147.228.135,5200,malware/avemaria
147.135.100.70,5200,malware/avemaria
179.43.166.45,1194,malware/avemaria
185.140.53.245,5200,malware/avemaria
66.154.98.108,24045,malware/avemaria
111.90.146.27,66,malware/avemaria
45.247.223.97,2020,malware/avemaria
147.135.100.70,3380,malware/avemaria
193.161.193.99,27522,malware/avemaria
185.244.30.26,5157,malware/avemaria
79.134.225.74,4531,malware/avemaria
79.134.225.87,5200,malware/avemaria
79.134.225.113,1972,malware/avemaria
79.134.225.123,5200,malware/avemaria
185.19.85.155,1960,malware/avemaria
185.165.153.39,8021,malware/avemaria
5.199.143.127,5200,malware/avemaria
185.165.153.90,5200,malware/avemaria
45.147.231.168,5200,malware/avemaria
91.218.65.24,5200,malware/avemaria
91.218.65.24,1515,malware/avemaria
94.177.123.177,52544,malware/avemaria
185.247.228.246,5200,malware/avemaria
79.134.225.122,5200,malware/avemaria
79.134.225.114,49168,malware/avemaria
79.134.225.114,49169,malware/avemaria
79.134.225.114,49170,malware/avemaria
198.50.243.173,52001,malware/avemaria
5.253.114.116,6667,malware/avemaria
79.134.225.54,7200,malware/avemaria
51.83.200.169,5554,malware/avemaria
194.5.98.22,4040,malware/avemaria
23.82.140.14,433,malware/avemaria
66.128.136.158,6667,malware/avemaria
185.165.153.212,5678,malware/avemaria
185.165.153.247,5678,malware/avemaria
39.41.105.37,1996,malware/avemaria
79.134.225.5,1975,malware/avemaria
79.134.225.5,5556,malware/avemaria
179.14.168.79,1999,malware/avemaria
192.169.69.25,1999,malware/avemaria
185.140.53.91,1867,malware/avemaria
20.185.199.35,5800,malware/avemaria
155.94.198.169,9115,malware/avemaria
185.157.162.81,20058,malware/avemaria
196.157.29.41,5200,malware/avemaria
41.233.195.30,5200,malware/avemaria
41.35.217.21,5200,malware/avemaria
5.196.102.89,4342,malware/avemaria
103.207.39.83,1021,malware/avemaria
93.174.89.30,5200,malware/avemaria
192.236.249.173,2709,malware/avemaria
150.242.14.61,5552,malware/avemaria
94.158.245.3,6969,malware/avemaria
185.32.221.45,5200,malware/avemaria
178.170.138.163,4554,malware/avemaria
185.19.85.177,5200,malware/avemaria
79.134.225.95,2442,malware/avemaria
194.5.97.15,9901,malware/avemaria
52.146.42.226,5600,malware/avemaria
209.127.186.228,5200,malware/avemaria
91.193.75.6,5988,malware/avemaria
5.196.207.55,7272,malware/avemaria
34.208.109.201,5200,malware/avemaria
141.255.157.54,1605,malware/avemaria
136.243.31.186,1608,malware/avemaria
193.161.193.99,40377,malware/avemaria
192.169.69.25,5200,malware/avemaria
177.75.41.196,5200,malware/avemaria
91.193.75.5,7711,malware/avemaria
155.94.198.169,1991,malware/avemaria
162.218.122.109,1117,malware/avemaria
69.65.7.134,3890,malware/avemaria
156.96.44.201,5200,malware/avemaria
79.134.225.37,5200,malware/avemaria
91.134.167.159,5200,malware/avemaria
183.104.220.151,5555,malware/avemaria
195.140.214.82,6703,malware/avemaria
45.147.231.232,5200,malware/avemaria
149.28.115.223,3404,malware/avemaria
79.134.225.9,1313,malware/avemaria
37.221.115.52,40701,malware/avemaria
185.150.24.27,5200,malware/avemaria
185.140.53.227,5200,malware/avemaria
37.46.150.86,5200,malware/avemaria
91.193.75.251,43526,malware/avemaria
185.244.43.60,5200,malware/avemaria
79.134.225.115,7112,malware/avemaria
45.145.185.153,5210,malware/avemaria
